duration,protocol_type,src_port,dst_port,pkt_count,byte_count,avg_pkt_size,flow_iat_mean,flow_iat_std,fwd_pkt_count,bwd_pkt_count,fwd_byte_count,bwd_byte_count,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,urg_flag,login_attempts,label
58.3264,17,44943,885,370,45510,123.0,0.185961,0.057516,166,204,27306,18204,1,1,1,0,0,0,59,SSH-Bruteforce
21.3602,1,8689,334,4045,262925,65.0,0.423527,0.153199,2183,1862,157755,105170,1,0,1,0,0,0,0,PortScan
0.2077,1,50904,111,7,7707,1101.0,0.159624,0.26614,4,3,4624,3083,1,0,0,0,1,0,1,XSS
11.7421,6,12947,512,27,4968,184.0,0.133449,0.279272,17,10,2980,1988,0,1,0,1,1,0,1,BENIGN
13.7704,17,38802,602,67,21172,316.0,0.052189,0.221273,33,34,12703,8469,1,1,0,0,1,0,1,BENIGN
0.8816,1,4605,986,10,3020,302.0,0.418914,0.098848,4,6,1812,1208,0,0,1,1,1,0,0,XSS
110.7129,6,41122,430,23711,1896880,80.0,0.131574,0.23251,16267,7444,1138128,758752,1,0,0,0,1,1,0,DDoS
2.1881,17,41554,788,29,10005,345.0,0.348699,0.129558,17,12,6003,4002,0,0,0,0,1,0,2,PrivilegeEscalation
90.3221,17,1676,166,5676,37104012,6537.0,0.127514,0.114943,2849,2827,22262407,14841605,0,1,0,1,1,0,0,DataExfiltration
16.4963,6,9919,989,192,6528,34.0,0.22974,0.273196,94,98,3916,2612,0,0,0,0,0,0,0,ARP-Spoofing
45.4539,17,60418,521,269,21789,81.0,0.213585,0.172143,152,117,13073,8716,0,0,0,0,0,0,0,DNS-Tunneling
5.9404,6,63291,395,45,14625,325.0,0.205549,0.280274,21,24,8775,5850,1,1,0,1,1,0,1,BENIGN
9.3948,6,37159,367,995,61690,62.0,0.196573,0.191211,688,307,37014,24676,1,0,0,0,0,0,0,PortScan
42.376,6,33501,721,456,554952,1217.0,0.333264,0.105783,182,274,332971,221981,0,1,0,0,1,0,0,Ransomware
249.8176,1,31143,253,44871,2423034,54.0,0.417054,0.142717,31392,13479,1453820,969214,1,0,0,0,0,1,0,DDoS
17.7387,6,3619,28,68,23800,350.0,0.353868,0.185901,42,26,14280,9520,0,1,1,1,1,0,1,BENIGN
12.6268,6,34434,729,135,4995,37.0,0.158956,0.093158,85,50,2997,1998,0,0,0,0,0,0,0,ARP-Spoofing
19.9258,17,43609,97,40,13400,335.0,0.142068,0.093468,23,17,8040,5360,0,1,0,1,1,0,0,BENIGN
241.2272,17,59217,1011,20222,930212,46.0,0.342779,0.276613,10910,9312,558127,372085,1,0,0,0,1,1,0,DDoS
1.673,6,38350,798,8,8592,1074.0,0.146461,0.174295,5,3,5155,3437,1,0,0,1,1,0,0,SQL-Injection
23.5446,1,62498,546,30,3870,129.0,0.379042,0.08335,19,11,2322,1548,0,0,0,0,0,0,0,BENIGN
10.036,17,64524,379,278,9452,34.0,0.184779,0.093135,137,141,5671,3781,0,0,0,0,0,0,0,ARP-Spoofing
5.7231,1,26853,551,67,12127,181.0,0.081107,0.055989,42,25,7276,4851,0,0,0,1,1,0,1,BENIGN
53.4963,1,24666,16,421,49257,117.0,0.477733,0.22898,199,222,29554,19703,0,1,1,0,0,0,145,SSH-Bruteforce
110.9648,6,47914,632,29241,1959147,67.0,0.476308,0.196413,13579,15662,1175488,783659,1,0,0,0,1,1,0,DDoS
26.6799,1,58430,702,83,26892,324.0,0.090726,0.053521,49,34,16135,10757,0,0,0,1,1,0,0,BENIGN
3.0356,1,12427,874,592,86432,146.0,0.283582,0.216197,338,254,51859,34573,0,1,0,1,0,0,0,DNS-Tunneling
17.6919,1,32887,869,11,5269,479.0,0.233512,0.072853,6,5,3161,2108,0,1,0,0,1,0,1,BENIGN
4.0627,17,24620,667,4206,231330,55.0,0.260434,0.010877,2335,1871,138798,92532,1,0,0,0,0,0,0,PortScan
27.528,17,17237,369,67,22914,342.0,0.421378,0.162097,40,27,13748,9166,1,0,0,0,1,0,1,BENIGN
32.5247,17,57080,665,160,24480,153.0,0.345043,0.109874,85,75,14688,9792,0,0,0,0,0,0,0,DNS-Tunneling
150.3808,1,18032,608,25625,1101875,43.0,0.424039,0.227121,15721,9904,661125,440750,1,0,0,0,0,0,0,DDoS
1.2101,6,36235,687,10,12760,1276.0,0.233345,0.137276,6,4,7656,5104,1,1,0,0,1,0,0,SQL-Injection
14.9199,17,27784,275,46,9890,215.0,0.080929,0.291548,18,28,5934,3956,0,0,0,0,0,0,0,BENIGN
184.0309,1,56656,698,3602,28956478,8039.0,0.297849,0.004537,2157,1445,17373886,11582592,1,1,0,0,1,0,0,DataExfiltration
7.4124,6,15833,653,300,778500,2595.0,0.480446,0.05896,138,162,467100,311400,0,1,0,0,0,0,2,Ransomware
11.7183,17,16968,856,42,17094,407.0,0.40685,0.227689,29,13,10256,6838,0,1,0,0,1,0,1,BENIGN
5.8839,6,18496,70,40,2640,66.0,0.280025,0.165802,23,17,1584,1056,0,1,0,0,0,0,0,BENIGN
0.8131,1,42530,50,80,8240,103.0,0.338566,0.001076,55,25,4944,3296,0,1,0,1,1,0,0,BENIGN
0.6858,6,57244,757,37,16983,459.0,0.244253,0.152661,22,15,10189,6794,0,1,0,0,0,0,1,BENIGN
19.8236,6,13487,992,44,8580,195.0,0.398855,0.109121,19,25,5148,3432,0,1,0,0,0,0,0,BENIGN
11.6806,1,53240,628,4537,303979,67.0,0.472374,0.270378,1946,2591,182387,121592,1,0,1,0,0,0,0,PortScan
19.9451,17,63840,639,85,12410,146.0,0.037542,0.242793,47,38,7446,4964,0,1,0,1,0,0,0,BENIGN
0.5948,17,13264,968,1543,103381,67.0,0.166733,0.049258,809,734,62028,41353,1,0,1,0,0,0,0,PortScan
28.8713,1,63711,208,7,2597,371.0,0.123922,0.180031,4,3,1558,1039,1,1,0,0,0,0,1,BENIGN
25.2908,1,40588,865,78,11388,146.0,0.130842,0.207813,45,33,6832,4556,1,1,0,0,0,0,0,BENIGN
0.0748,1,15616,190,3,6789,2263.0,0.352516,0.2083,1,2,4073,2716,1,0,0,0,1,0,0,XSS
18.4402,1,26126,900,45,4590,102.0,0.013601,0.289569,31,14,2754,1836,1,1,0,0,0,0,0,BENIGN
63.0711,6,64854,811,41283,4087017,99.0,0.469688,0.007034,20092,21191,2452210,1634807,1,0,0,0,0,0,0,DDoS
139.6791,1,52495,105,4450,14858550,3339.0,0.164675,0.290311,3018,1432,8915130,5943420,1,0,0,1,1,0,0,DataExfiltration
16.6145,6,27745,829,30,7050,235.0,0.219232,0.177823,16,14,4230,2820,0,1,0,0,0,0,1,BENIGN
17.1034,1,8414,211,24,3624,151.0,0.414778,0.086512,9,15,2174,1450,0,1,0,1,1,0,1,BENIGN
0.756,1,29500,447,13,20475,1575.0,0.176032,0.145103,9,4,12285,8190,0,1,1,1,1,0,0,SQL-Injection
1.8562,1,47505,847,17,10965,645.0,0.358374,0.190529,8,9,6579,4386,0,1,0,0,1,0,2,SQL-Injection
14.5233,6,54445,207,86,42140,490.0,0.475748,0.136721,47,39,25284,16856,0,1,0,1,1,0,0,BENIGN
11.5909,17,61597,208,3456,162432,47.0,0.319815,0.227283,1691,1765,97459,64973,1,0,1,0,0,0,0,PortScan
18.465,6,23081,85,775,48825,63.0,0.430239,0.15326,344,431,29295,19530,1,1,0,1,0,0,0,DNS-Tunneling
24.2287,1,45946,629,41,12300,300.0,0.277051,0.204947,17,24,7380,4920,1,1,0,0,1,0,1,BENIGN
12.7822,6,18977,610,42,14322,341.0,0.19638,0.115626,19,23,8593,5729,1,1,0,1,1,0,0,BENIGN
1.6425,17,23767,15,22,23958,1089.0,0.391367,0.218299,9,13,14374,9584,0,1,0,0,1,0,0,SQL-Injection
44.5566,6,10179,159,13486,606870,45.0,0.245829,0.049229,5521,7965,364122,242748,1,0,0,0,0,1,0,DDoS
1.4696,6,34108,509,23,20769,903.0,0.336377,0.181247,15,8,12461,8308,1,0,0,0,1,0,1,SQL-Injection
0.2815,17,45413,302,15,4920,328.0,0.422125,0.06737,8,7,2952,1968,0,1,0,1,0,0,5,PrivilegeEscalation
0.3662,1,60642,89,60,24360,406.0,0.40766,0.002735,25,35,14616,9744,1,1,0,1,1,0,0,Malware-C2
1.7642,1,55839,165,27,6750,250.0,0.011005,0.258034,15,12,4050,2700,0,1,1,0,1,0,6,PrivilegeEscalation
23.8072,17,63350,778,92,13340,145.0,0.056028,0.089735,51,41,8004,5336,0,1,0,0,0,0,0,BENIGN
113.1688,1,18303,84,2330,11831740,5078.0,0.024248,0.216711,954,1376,7099044,4732696,0,1,0,1,1,0,0,DataExfiltration
28.4923,1,37817,877,3599,165554,46.0,0.485728,0.263883,2195,1404,99332,66222,1,0,0,0,0,0,0,PortScan
0.1523,6,29404,69,10,13700,1370.0,0.184735,0.019516,5,5,8220,5480,1,1,0,0,1,0,1,SQL-Injection
49.5756,17,15649,411,6758,13982302,2069.0,0.093422,0.223648,3542,3216,8389381,5592921,1,1,0,0,0,0,0,DataExfiltration
3.4005,17,26591,54,74,21386,289.0,0.05722,0.163844,33,41,12831,8555,1,0,0,1,0,0,0,Malware-C2
28.6872,1,18091,851,56,23464,419.0,0.446202,0.0331,35,21,14078,9386,0,0,0,1,1,0,0,BENIGN
4.1341,1,16789,630,10,2550,255.0,0.046941,0.139383,5,5,1530,1020,0,1,0,0,0,0,0,BENIGN
14.4477,1,23686,719,77,19712,256.0,0.032584,0.175477,52,25,11827,7885,0,1,0,1,1,0,0,BENIGN
13.9708,17,7192,517,78,13104,168.0,0.153667,0.123212,48,30,7862,5242,0,1,0,1,0,0,1,BENIGN
101.7602,1,22033,87,42677,4054315,95.0,0.484478,0.249724,18526,24151,2432589,1621726,1,1,0,0,0,1,0,DDoS
3.8397,1,10768,179,19,3971,209.0,0.218995,0.130113,10,9,2382,1589,0,1,0,0,1,0,9,PrivilegeEscalation
154.2193,6,54950,492,8831,662325,75.0,0.4391,0.14203,4949,3882,397395,264930,1,1,0,0,0,1,0,DDoS
66.2662,17,53913,612,462,51282,111.0,0.419299,0.137623,312,150,30769,20513,1,1,1,0,0,0,132,SSH-Bruteforce
15.8466,1,26346,37,85,5695,67.0,0.141848,0.054229,54,31,3417,2278,0,1,0,0,1,0,0,BENIGN
3.8304,1,14047,263,39,3588,92.0,0.038298,0.091423,21,18,2152,1436,1,0,0,0,0,0,0,Malware-C2
181.9542,1,2246,336,2984,10035192,3363.0,0.258578,0.194264,1581,1403,6021115,4014077,1,1,0,1,1,0,0,DataExfiltration
9.5704,17,52403,745,86,38442,447.0,0.135486,0.279002,46,40,23065,15377,0,1,0,1,0,0,0,BENIGN
19.4358,6,48279,324,37,3219,87.0,0.065881,0.115092,20,17,1931,1288,0,0,0,1,0,0,1,BENIGN
28.6502,6,21529,611,45,21375,475.0,0.20921,0.241043,24,21,12825,8550,1,1,0,0,1,0,0,BENIGN
61.923,17,9818,864,3080,7610680,2471.0,0.423199,0.185439,2036,1044,4566408,3044272,0,1,0,1,1,0,0,DataExfiltration
48.78,6,45056,163,91,11466,126.0,0.467383,0.084781,59,32,6879,4587,1,0,0,1,0,0,167,SSH-Bruteforce
19.968,1,2298,741,30,5370,179.0,0.124436,0.057738,13,17,3222,2148,0,1,0,1,1,0,0,BENIGN
26.5381,6,36590,108,18993,1348503,71.0,0.373465,0.117085,10457,8536,809101,539402,1,0,1,0,0,0,0,DDoS
30.8532,17,10891,25,445,76985,173.0,0.157994,0.172947,208,237,46191,30794,0,0,0,0,0,0,0,DNS-Tunneling
0.9742,1,32512,352,23,4830,210.0,0.280964,0.171668,12,11,2898,1932,1,1,0,0,0,0,0,Malware-C2
0.5846,6,40986,19,215,6020,28.0,0.420027,0.184842,93,122,3612,2408,0,0,0,0,0,0,0,ARP-Spoofing
2.4806,17,19084,364,74,33596,454.0,0.069076,0.267954,47,27,20157,13439,0,1,0,0,0,0,0,Malware-C2
23.8645,1,46254,286,85,20655,243.0,0.091982,0.075141,49,36,12393,8262,1,0,0,0,0,0,0,BENIGN
20.5225,6,54871,173,51,7089,139.0,0.403252,0.13001,26,25,4253,2836,0,1,0,1,1,0,1,BENIGN
19.6275,1,2230,929,72,11160,155.0,0.381841,0.109688,32,40,6696,4464,0,1,0,0,0,0,1,BENIGN
1.0473,6,63780,725,19,4997,263.0,0.403052,0.262092,10,9,2998,1999,0,1,1,0,0,0,9,PrivilegeEscalation
0.6213,1,20746,696,18,25866,1437.0,0.277883,0.149553,10,8,15519,10347,1,0,0,1,1,0,2,SQL-Injection
0.9201,1,63579,454,20,58780,2939.0,0.379443,0.10433,11,9,35268,23512,0,1,0,0,1,0,1,XSS
9.3936,6,22092,48,69,27945,405.0,0.073068,0.202481,31,38,16767,11178,1,1,0,0,1,0,1,BENIGN
5.6717,17,47074,780,4462,281106,63.0,0.483823,0.194479,2514,1948,168663,112443,1,0,0,0,0,0,0,PortScan
27.3188,17,40066,737,911,2042462,2242.0,0.141964,0.242929,528,383,1225477,816985,1,1,0,1,0,0,2,Ransomware
13.6516,6,33938,320,39,8190,210.0,0.213384,0.102265,21,18,4914,3276,0,1,0,0,1,0,0,BENIGN
0.8252,1,26132,69,13,1846,142.0,0.129587,0.192352,8,5,1107,739,0,1,0,0,1,0,9,PrivilegeEscalation
25.1424,17,51339,622,289,41038,142.0,0.185024,0.262958,191,98,24622,16416,1,0,1,0,1,0,119,SSH-Bruteforce
22.3251,17,37553,461,19,6080,320.0,0.149575,0.068982,9,10,3648,2432,0,1,0,1,0,0,0,BENIGN
51.0657,17,28501,453,148,17612,119.0,0.322971,0.050208,75,73,10567,7045,1,0,1,0,0,0,227,SSH-Bruteforce
281.3702,17,1842,683,5153,30005919,5823.0,0.000387,0.11665,2557,2596,18003551,12002368,0,0,0,1,0,0,0,DataExfiltration
29.2176,17,59356,212,81,16848,208.0,0.248519,0.288016,35,46,10108,6740,0,0,0,1,1,0,0,BENIGN
22.8416,1,30448,867,52,18876,363.0,0.484444,0.192013,26,26,11325,7551,1,1,0,0,1,0,0,BENIGN
0.4443,17,14808,442,7,4158,594.0,0.433348,0.005145,4,3,2494,1664,0,1,0,0,1,0,0,XSS
56.0409,1,59863,196,19045,1085565,57.0,0.182089,0.021887,10000,9045,651339,434226,1,0,0,0,0,1,0,DDoS
24.3778,6,34694,411,96,17280,180.0,0.332384,0.099661,54,42,10368,6912,0,0,0,0,1,0,1,BENIGN
38.6992,17,64460,353,675,2282175,3381.0,0.413215,0.19889,458,217,1369305,912870,1,1,0,0,0,0,2,Ransomware
25.6739,17,27157,366,26,2210,85.0,0.295444,0.189458,11,15,1326,884,0,1,0,1,1,0,0,BENIGN
0.0607,1,55715,120,6,15252,2542.0,0.163709,0.092134,2,4,9151,6101,0,1,0,1,0,0,0,XSS
85.1194,1,9648,793,233,49163,211.0,0.090924,0.112688,95,138,29497,19666,1,1,1,0,0,0,131,SSH-Bruteforce
3.5685,6,18461,239,42,13398,319.0,0.354867,0.071796,23,19,8038,5360,0,1,0,1,1,0,1,BENIGN
24.0886,6,30449,603,64,21568,337.0,0.476879,0.083857,28,36,12940,8628,0,1,0,1,0,0,0,BENIGN
5.9234,1,26041,437,33,15906,482.0,0.294856,0.274759,20,13,9543,6363,1,0,0,0,1,0,0,BENIGN
210.5344,6,17081,748,9088,67887360,7470.0,0.285395,0.193356,4689,4399,40732416,27154944,1,0,0,1,1,0,0,DataExfiltration
1.1365,6,15294,335,28,48916,1747.0,0.270431,0.295876,14,14,29349,19567,1,1,0,1,1,0,0,SQL-Injection
57.5873,6,2884,927,365,43070,118.0,0.486866,0.090964,244,121,25842,17228,1,0,0,0,0,0,130,SSH-Bruteforce
0.5736,1,1151,201,96,37152,387.0,0.262938,0.282544,40,56,22291,14861,0,1,0,0,1,0,1,BENIGN
15.0703,1,50915,1002,96,18048,188.0,0.299979,0.170443,47,49,10828,7220,0,0,0,1,0,0,1,BENIGN
24.3098,17,16709,240,6,1146,191.0,0.435314,0.010598,2,4,687,459,0,1,0,0,1,0,1,BENIGN
10.5608,17,31027,377,26,10114,389.0,0.150958,0.286257,16,10,6068,4046,1,1,0,1,1,0,1,BENIGN
33.794,1,26184,106,311,56602,182.0,0.087058,0.24531,180,131,33961,22641,1,1,1,0,0,0,155,SSH-Bruteforce
16.9379,17,36038,578,96,35232,367.0,0.432925,0.230297,39,57,21139,14093,0,0,0,1,0,0,0,BENIGN
3.7618,17,38570,805,36,25632,712.0,0.405327,0.286651,23,13,15379,10253,1,0,0,0,0,0,4,GeoAnomaly
0.7725,6,1979,166,16,21792,1362.0,0.295439,0.250666,6,10,13075,8717,0,1,0,1,1,0,1,SQL-Injection
101.9398,6,43370,482,7134,29677440,4160.0,0.059047,0.158228,4820,2314,17806464,11870976,0,1,0,1,1,0,0,DataExfiltration
18.181,6,10796,320,21,4200,200.0,0.300634,0.090756,14,7,2520,1680,1,1,0,0,1,0,1,BENIGN
1.2812,1,24238,176,17,20026,1178.0,0.041312,0.1303,10,7,12015,8011,0,1,0,0,1,0,1,SQL-Injection
2.6247,1,52656,560,13,1781,137.0,0.095889,0.225531,8,5,1068,713,0,1,0,0,0,0,1,PrivilegeEscalation
28.7866,17,27965,748,35,8050,230.0,0.033799,0.074291,19,16,4830,3220,0,1,0,0,1,0,1,BENIGN
0.7539,6,54679,230,11,1804,164.0,0.336152,0.114459,5,6,1082,722,1,1,0,0,1,0,0,Malware-C2
7.5205,17,31885,218,97,24929,257.0,0.394751,0.091685,59,38,14957,9972,0,1,0,0,1,0,1,BENIGN
10.7916,17,55580,941,42,4494,107.0,0.361265,0.218013,17,25,2696,1798,0,1,0,0,0,0,0,BENIGN
10.9147,6,22882,474,58,13166,227.0,0.072013,0.089938,33,25,7899,5267,0,1,0,0,1,0,0,BENIGN
9.5593,6,51281,504,26,7774,299.0,0.472513,0.207985,12,14,4664,3110,0,1,0,1,0,0,1,BENIGN
67.2586,6,30942,460,20140,1893160,94.0,0.448452,0.286988,10980,9160,1135896,757264,1,0,0,0,0,1,0,DDoS
16.1645,1,27679,297,78,12480,160.0,0.15403,0.136694,41,37,7488,4992,0,1,0,0,1,0,1,BENIGN
9.7579,17,8800,941,64,4608,72.0,0.184811,0.185686,28,36,2764,1844,0,1,0,1,0,0,1,BENIGN
0.3257,17,52831,28,10,18620,1862.0,0.283585,0.185966,4,6,11172,7448,0,1,0,0,1,0,0,SQL-Injection
73.2449,6,53602,972,43059,2798835,65.0,0.200695,0.209604,21435,21624,1679301,1119534,1,0,0,0,0,1,0,DDoS
49.0512,17,53620,935,840,2194920,2613.0,0.276591,0.139859,425,415,1316952,877968,0,0,0,0,1,0,2,Ransomware
6.0338,17,59903,540,314,70964,226.0,0.354865,0.0672,152,162,42578,28386,1,0,1,1,0,0,191,SSH-Bruteforce
0.6603,1,33799,957,4092,188232,46.0,0.262667,0.19363,2467,1625,112939,75293,1,0,1,0,0,0,0,PortScan
66.9236,17,60044,711,4399,7742240,1760.0,0.130477,0.299269,1836,2563,4645344,3096896,1,1,0,0,1,0,0,DataExfiltration
16.4396,6,44284,444,56,22792,407.0,0.224144,0.061994,31,25,13675,9117,1,1,0,1,1,0,0,BENIGN
5.4369,1,6370,57,58,6206,107.0,0.282775,0.005943,32,26,3723,2483,1,1,0,0,0,0,1,BENIGN
10.1708,6,26205,512,87,16791,193.0,0.266933,0.215058,49,38,10074,6717,1,1,0,0,1,0,1,BENIGN
27.4885,1,30257,990,80,15680,196.0,0.377536,0.254919,35,45,9408,6272,0,1,0,0,0,0,0,BENIGN
13.7206,1,19462,1010,67,31490,470.0,0.257064,0.22577,45,22,18894,12596,0,1,0,0,0,0,1,BENIGN
0.3004,17,9242,809,13,8164,628.0,0.289501,0.043502,7,6,4898,3266,1,0,0,0,0,0,5,GeoAnomaly
4.708,1,31366,821,31,13206,426.0,0.254159,0.012474,15,16,7923,5283,0,1,1,0,1,0,0,BENIGN
0.4595,6,37905,493,12,936,78.0,0.037955,0.011488,7,5,561,375,0,1,0,0,0,0,0,BENIGN
2.0995,6,6723,964,23,9522,414.0,0.129701,0.011009,14,9,5713,3809,0,1,0,0,1,0,8,PrivilegeEscalation
8.0987,6,2679,868,23,8579,373.0,0.089274,0.014893,14,9,5147,3432,1,0,0,1,1,0,1,BENIGN
9.607,6,7484,227,44,2860,65.0,0.216356,0.083299,27,17,1716,1144,0,1,0,1,0,0,0,BENIGN
110.3754,6,1672,629,27868,2062232,74.0,0.388818,0.261991,13030,14838,1237339,824893,0,0,0,0,0,1,0,DDoS
17.714,1,40582,23,37,13801,373.0,0.285182,0.066653,17,20,8280,5521,0,1,0,0,0,0,0,BENIGN
4.3417,17,26187,884,38,10146,267.0,0.354226,0.257362,15,23,6087,4059,1,0,0,1,1,0,0,Malware-C2
1.4301,17,45678,501,9,17694,1966.0,0.472765,0.183999,6,3,10616,7078,0,1,0,1,1,0,1,SQL-Injection
9.531,1,23975,231,9,3438,382.0,0.25232,0.255608,4,5,2062,1376,0,1,0,1,1,0,0,BENIGN
75.2676,6,62456,729,15946,972706,61.0,0.416436,0.001883,8346,7600,583623,389083,1,0,0,0,0,1,0,DDoS
290.9321,1,28978,329,3496,9799288,2803.0,0.445727,0.069133,1918,1578,5879572,3919716,1,1,0,1,0,0,0,DataExfiltration
16.3371,17,64572,292,69,26427,383.0,0.39264,0.270581,34,35,15856,10571,1,1,0,1,1,0,0,BENIGN
1.4315,1,55565,798,14,22792,1628.0,0.201488,0.068436,6,8,13675,9117,0,1,0,0,1,0,2,SQL-Injection
59.9331,6,62879,734,31522,1576100,50.0,0.398638,0.164929,20214,11308,945660,630440,1,0,0,0,0,1,0,DDoS
2.7445,1,1965,752,72,15480,215.0,0.194175,0.194905,41,31,9288,6192,1,1,0,0,0,0,0,Malware-C2
22.6693,6,45426,713,73,18250,250.0,0.218963,0.082858,31,42,10950,7300,1,0,0,0,1,0,1,BENIGN
153.182,6,57494,446,7549,11081932,1468.0,0.123183,0.168557,4996,2553,6649159,4432773,1,1,0,1,0,0,0,DataExfiltration
0.6852,6,21919,664,27,9774,362.0,0.37384,0.008351,14,13,5864,3910,0,1,0,1,1,0,0,SQL-Injection
0.1914,6,47649,171,3,2229,743.0,0.422317,0.229356,1,2,1337,892,0,1,0,1,1,0,2,SQL-Injection
267.0566,17,5667,124,2154,15426948,7162.0,0.112465,0.143101,1086,1068,9256168,6170780,0,1,0,0,1,0,0,DataExfiltration
24.9026,6,2719,739,94,36002,383.0,0.054963,0.109914,53,41,21601,14401,0,1,0,0,0,0,1,BENIGN
5.035,17,31619,731,43,3870,90.0,0.252915,0.182193,25,18,2322,1548,0,0,0,0,0,0,1,BENIGN
23.3215,6,11234,152,685,113710,166.0,0.119255,0.20047,415,270,68226,45484,0,1,0,1,0,0,0,DNS-Tunneling
14.8449,17,62746,1021,64,21184,331.0,0.037254,0.218521,28,36,12710,8474,0,1,0,0,0,0,1,BENIGN
22.094,1,14309,16,93,13485,145.0,0.386932,0.068371,58,35,8091,5394,0,1,0,1,1,0,1,BENIGN
190.7591,1,28289,359,19888,875072,44.0,0.387712,0.075674,10643,9245,525043,350029,1,0,1,0,0,1,0,DDoS
0.5182,1,28603,381,28,12572,449.0,0.365198,0.093352,14,14,7543,5029,1,0,0,0,0,0,4,PrivilegeEscalation
27.5662,17,3303,573,76,14972,197.0,0.083341,0.178008,43,33,8983,5989,1,1,0,0,0,0,0,BENIGN
22.2026,1,11873,287,516,44892,87.0,0.144501,0.008034,319,197,26935,17957,1,0,0,0,0,0,0,DNS-Tunneling
18.5101,17,31206,340,32,7232,226.0,0.218426,0.078291,13,19,4339,2893,1,1,0,0,0,0,0,BENIGN
3.0593,17,32583,22,26,1820,70.0,0.358344,0.076797,12,14,1092,728,1,1,0,0,1,0,0,Malware-C2
55.5856,1,43957,452,432,104112,241.0,0.32299,0.194441,298,134,62467,41645,1,1,1,0,0,0,111,SSH-Bruteforce
256.9034,17,31745,413,8677,52582620,6060.0,0.309973,0.099111,5381,3296,31549572,21033048,0,1,0,0,1,0,0,DataExfiltration
4.5488,6,22094,105,65,17420,268.0,0.378618,0.087177,33,32,10452,6968,1,0,0,0,0,0,0,Malware-C2
3.6249,6,8157,637,78,38376,492.0,0.408022,0.174656,47,31,23025,15351,0,1,0,0,0,0,0,Malware-C2
2.2541,1,19027,187,26,13000,500.0,0.437524,0.088479,14,12,7800,5200,0,1,0,1,0,0,0,Malware-C2
24.9507,17,48577,693,48,11472,239.0,0.193562,0.155844,31,17,6883,4589,0,1,0,0,1,0,0,BENIGN
11.3164,6,46901,248,273,212667,779.0,0.376132,0.242413,167,106,127600,85067,1,1,0,0,1,0,1,Ransomware
3.6065,1,16874,611,51,19839,389.0,0.140947,0.153458,34,17,11903,7936,0,1,0,0,0,0,0,BENIGN
10.266,6,59706,311,1864,82016,44.0,0.432769,0.11311,1001,863,49209,32807,1,0,1,0,0,0,0,PortScan
29.9764,17,47272,804,76,25992,342.0,0.265748,0.2571,38,38,15595,10397,1,1,0,0,1,0,1,BENIGN
5.391,1,6021,108,190,5510,29.0,0.461947,0.216245,107,83,3306,2204,0,0,0,0,0,0,0,ARP-Spoofing
137.6077,1,24026,287,22551,2232549,99.0,0.162219,0.069141,12600,9951,1339529,893020,1,0,0,0,0,1,0,DDoS
1.0123,1,9029,635,10,11830,1183.0,0.113042,0.069539,4,6,7098,4732,1,1,0,1,1,0,2,SQL-Injection
5.6098,6,27914,294,86,23908,278.0,0.496564,0.190434,48,38,14344,9564,1,0,0,1,0,0,0,BENIGN
15.0303,17,11269,405,78,19578,251.0,0.266435,0.029318,44,34,11746,7832,0,1,0,0,1,0,1,BENIGN
11.8229,1,9556,384,3651,288429,79.0,0.050873,0.041697,2001,1650,173057,115372,1,0,1,0,0,0,0,PortScan
11.4163,17,64805,391,74,33152,448.0,0.184545,0.288221,38,36,19891,13261,0,1,0,1,1,0,0,BENIGN
1.4363,1,10405,467,629,57868,92.0,0.01267,0.073258,426,203,34720,23148,0,1,0,0,0,0,0,DNS-Tunneling
4.1015,6,50716,597,27,4293,159.0,0.136533,0.042111,17,10,2575,1718,0,0,0,0,0,0,0,BENIGN
2.6904,6,29587,424,66,25806,391.0,0.303461,0.105754,44,22,15483,10323,1,1,1,0,0,0,0,Malware-C2
14.7867,1,2924,699,79,5530,70.0,0.188377,0.020037,54,25,3318,2212,0,1,0,1,0,0,0,BENIGN
20.4362,1,20542,508,3116,211888,68.0,0.093445,0.293248,1555,1561,127132,84756,1,0,0,0,0,0,0,PortScan
12.2336,17,18804,38,1859,113399,61.0,0.375795,0.280541,1048,811,68039,45360,1,0,1,0,0,0,0,PortScan
172.1299,6,44392,119,8963,58367056,6512.0,0.458762,0.170196,5025,3938,35020233,23346823,1,1,0,0,0,0,0,DataExfiltration
71.1132,17,36915,371,9686,26142514,2699.0,0.429901,0.273459,5472,4214,15685508,10457006,0,1,0,0,1,0,0,DataExfiltration
0.3463,6,36517,42,12,4224,352.0,0.388442,0.254301,5,7,2534,1690,1,1,0,0,0,0,0,Malware-C2
16.1955,6,13710,571,37,3219,87.0,0.354303,0.109059,15,22,1931,1288,0,1,0,0,1,0,1,BENIGN
15.7099,1,3794,557,269,9953,37.0,0.144617,0.190534,172,97,5971,3982,0,0,0,0,0,0,0,ARP-Spoofing
16.6487,17,5963,993,12,4812,401.0,0.36676,0.050535,7,5,2887,1925,0,1,0,0,0,0,1,BENIGN
3.9059,17,60796,896,39,12519,321.0,0.275505,0.214065,26,13,7511,5008,1,1,0,1,1,0,0,Malware-C2
7.9891,17,53783,837,13,5837,449.0,0.217878,0.241858,6,7,3502,2335,1,1,1,1,0,0,1,GeoAnomaly
1.4802,17,9641,910,34,15402,453.0,0.260723,0.192912,16,18,9241,6161,0,0,0,0,0,0,0,Malware-C2
